baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
rsxC	422.763405084551	0.981274876471182	0.169167173299525	5.80062229173596	6.60692692266363e-09	2.10997345545233e-08
basS	68.8369376394754	-1.66139787689411	0.286419747867288	-5.80057027933673	6.60897672365673e-09	2.10997345545233e-08
zntA	2417.91113284789	-0.874728771722088	0.150813054310413	-5.80008657554052	6.62806906577706e-09	2.11453212824681e-08
ribA	621.14966133139	-1.06893533216977	0.184310234977175	-5.79965259282615	6.6452445077171e-09	2.1184730858056e-08
ninE	15.0002801424549	7.44077439925599	1.28316906765863	5.79874826068948	6.68117384740127e-09	2.1281351677214e-08
chiP	89.3185690126813	-1.82872833981838	0.315371602764056	-5.79864618053941	6.68524136456984e-09	2.1281351677214e-08
yaiW	204.163091676327	-1.25024180938403	0.215930282941702	-5.79002533758353	7.03758071626535e-09	2.23867430025733e-08
hemN	451.823061292774	-1.04789650164425	0.181096103733704	-5.78641108251089	7.1906120843491e-09	2.28569890640706e-08
yihN	91.8403569197901	2.39299683625613	0.413747071351396	5.78371909301987	7.30669163770524e-09	2.32091803068974e-08
pntB	604.258601600629	-1.22606668552667	0.212120268053472	-5.78005438507928	7.46764813792739e-09	2.37033079984935e-08
minD	1354.48017507862	-0.938687090228267	0.162434374236107	-5.77886974135066	7.52041205600414e-09	2.38535524635568e-08
pth	179.497090867386	1.16043864984548	0.200869074139889	5.77708965312064	7.60037929192196e-09	2.40898024743241e-08
trxC	444.732026903725	1.23897662488259	0.214611986487335	5.77310077205641	7.78258646104165e-09	2.46495330377476e-08
sdhA	824.146052927578	-2.29178071851144	0.397082333564926	-5.77155044379912	7.85454376528088e-09	2.48595178392499e-08
ptsA	40.5069882677937	-2.16415694877972	0.375085443177214	-5.76977056333598	7.9379533836371e-09	2.51054206006607e-08
rpsF	5744.32019636119	0.892142021428634	0.154662922490617	5.76829926049508	8.00755193707393e-09	2.53073206183927e-08
exbD	1766.9838647512	-1.37613838868276	0.238716167391307	-5.76474733035982	8.17802667757297e-09	2.58275134396679e-08
cbl	46.0616803581221	1.97613382377308	0.342855677303295	5.76374828999832	8.2266080083481e-09	2.59622765665756e-08
dgcC	53.062577235084	1.7719552698862	0.307803806916255	5.7567685326527	8.57393458316718e-09	2.70389767579709e-08
helD	382.320093908697	-1.24281166957746	0.215905913969736	-5.7562650634557	8.59953219998627e-09	2.71002474566282e-08
fhuF	2479.50737523583	1.88288508861706	0.327437411917284	5.75036639091414	8.90502537147656e-09	2.80428505067358e-08
fbaB	150.835435831692	-3.02864852869914	0.527112533856793	-5.74573422972706	9.15229651520529e-09	2.88008872430493e-08
asnW	91.0055167585571	2.3367611035652	0.407006279293065	5.74133919413715	9.39307295759507e-09	2.95374155352292e-08
pgm	1148.69441096121	-1.05303288115297	0.183544849318175	-5.73719657655734	9.62565132822643e-09	3.0247128959155e-08
csiD	58.1520615616092	2.39893416909721	0.418390231892074	5.73372413177186	9.82490857092558e-09	3.08511961058442e-08
xerC	140.165767678444	-1.23814817025552	0.215989551686363	-5.7324447436857	9.89932896205732e-09	3.10626800930841e-08
holD	225.029599103386	1.17107571391186	0.204324576147765	5.73144814975635	9.95767893435757e-09	3.12234714908157e-08
nfi	216.695906621868	-1.63335663017548	0.285044476757976	-5.73018165008094	1.00323142531971e-08	3.1435061707771e-08
mglB	394.007915439415	-4.38199494408666	0.76546080933783	-5.7246496367036	1.03647417871001e-08	3.24535357596084e-08
menI	70.4047001912903	-1.57146237800436	0.274532932970109	-5.72413065712398	1.03964717939533e-08	3.25297012755249e-08
ompT	5714.4408238782	1.04729076569711	0.183319948116502	5.71291218690259	1.11058995287084e-08	3.47011527612597e-08
ypdA	211.85228954366	-1.3080609850285	0.228965932410664	-5.71290659381769	1.1106264689809e-08	3.47011527612597e-08
ygfX	366.006276102367	-1.16730647054879	0.204572016304165	-5.70609065520082	1.15600445362881e-08	3.60933018108839e-08
mtn	849.967838433648	-1.26543343741884	0.221913123090983	-5.7023821745775	1.18144573695831e-08	3.68614426310928e-08
ymdB	105.078478731129	-2.18908806618747	0.384065603603518	-5.69977640707272	1.19964667299003e-08	3.7402752551066e-08
yfhM	727.241842145709	-1.0814748397396	0.189780025728218	-5.6985704137714	1.20816232652212e-08	3.76415397192317e-08
tnaB	375.524632896249	-4.52008442703276	0.793224076764428	-5.69837018244611	1.20958185622319e-08	3.76590580750424e-08
emtA	332.993413760823	1.51673711736284	0.266265337906179	5.69633707973388	1.22408751257557e-08	3.8083685855131e-08
ybcQ	21.5651464667508	3.6733425513014	0.645068854661514	5.69449683511523	1.23736281270571e-08	3.84694609781755e-08
yjdM	297.663534820358	1.11594431483006	0.196251699612653	5.68629121191114	1.29827937109185e-08	4.03348039406401e-08
yijE	130.602886981934	-1.35201783183185	0.237904648438403	-5.68302402120532	1.32333673405477e-08	4.10842280756367e-08
ybgQ	44.7925955880795	2.05202900476924	0.361495446648768	5.67650028179473	1.37478328974916e-08	4.26512923154524e-08
hslJ	120.710730230221	1.66944081125548	0.294188957964168	5.67472288153933	1.38913346066851e-08	4.30660782831106e-08
yjcZ	5097.40999564697	-1.41837046802381	0.250092101570895	-5.67139249546328	1.41641472750209e-08	4.38808878555479e-08
ynjH	217.835596996111	-1.1376672182352	0.201057638074294	-5.65841332431655	1.52778840106499e-08	4.72979171661627e-08
yhbY	734.894237401068	1.30114931734872	0.229977686497623	5.65771982997214	1.53397273384364e-08	4.74559311251768e-08
groL	11738.77399254	-1.61373648829851	0.285262793348774	-5.65701705909291	1.54026459433071e-08	4.76170468887743e-08
tmcA	232.311156231352	-1.4609220570048	0.258388073654872	-5.65398408812068	1.56770730425939e-08	4.84313515303201e-08
agaB	16.9552818609322	4.38244157365072	0.777564420002407	5.63611382017345	1.73930444777404e-08	5.36947606399955e-08
dsdA	89.3110284085912	-1.99029876183719	0.353762089665156	-5.62609397666395	1.84335946505146e-08	5.68671216992349e-08
rpsE	13968.2382587242	0.960610699374567	0.170765682448157	5.62531467448797	1.8517010995612e-08	5.70843714412094e-08
ygdD	191.537680673078	1.38515673263293	0.246266440387358	5.62462644302725	1.85909838448288e-08	5.72722244251983e-08
yiaB	21.0825916004319	3.12935724026414	0.556778445207048	5.6204712434592	1.90437289194812e-08	5.86258592454667e-08
lpxD	7964.19490423192	-1.09794601343789	0.195377252607519	-5.61962049719004	1.91377365790201e-08	5.88740033554871e-08
fixA	23.9471634887426	3.10830119036025	0.553734613185143	5.61334096938777	1.98456993739107e-08	6.10092073824982e-08
cmk	624.164555001536	1.28971565084812	0.230053791781106	5.60614820065764	2.06878839387578e-08	6.35537581419321e-08
ypdI	25.054984367496	2.73242791618605	0.487474870064209	5.60526928460157	2.07931429750895e-08	6.38324787488246e-08
lplA	232.773053625923	-1.25941726006636	0.224903591300848	-5.59980946850097	2.14587527687981e-08	6.58298190735544e-08
cadC	214.818346187724	1.53162003933641	0.273553164313143	5.59898491096643	2.15610561313241e-08	6.60543409959161e-08
ybbP	96.807611920946	-1.52842117553456	0.272982210382499	-5.59897721317793	2.15620134277586e-08	6.60543409959161e-08
ydiF	22.4441300459063	3.46593987421677	0.619055008205054	5.59875912201444	2.15891523798633e-08	6.60913912228149e-08
hybD	135.739393154508	-1.43492338092926	0.256504517986749	-5.59414466533249	2.21712036972196e-08	6.78259734274971e-08
yfcQ	17.3912090346929	3.89875655105936	0.697268534298016	5.5914706591263	2.25154345554202e-08	6.88311092567577e-08
iclR	278.458830959919	-1.14423908275833	0.204784986191197	-5.58751451480927	2.30342511352164e-08	7.03681955751082e-08
insG	147.198679954705	1.21953856757375	0.218410871921194	5.58368984495323	2.35468477377854e-08	7.18841571314045e-08
fiu	889.534605886696	2.24604447167212	0.402494859671371	5.58030597833217	2.40095841355886e-08	7.32170694088698e-08
yjcS	23.6074001485444	2.72055339781182	0.487532204301231	5.58025372233847	2.40167987749104e-08	7.32170694088698e-08
emrE	191.450112536045	1.44212040861184	0.258890075935681	5.57039663803151	2.54160062382623e-08	7.74289288520711e-08
yieL	43.6335783110549	1.92559074478071	0.345798048425353	5.56854138867815	2.56880615379801e-08	7.82035026585907e-08
secG	5518.08464904237	1.56962237304423	0.281888022166557	5.56824784884545	2.5731364599795e-08	7.82810835781851e-08
ybbO	142.93765474867	-1.30418647731435	0.234362882610239	-5.564816675699	2.62428150494873e-08	7.97817899739776e-08
agrB	161.119575223033	1.38481943030461	0.24892530970594	5.56319255740011	2.64883327817097e-08	8.04725075449865e-08
yehX	39.5294534382801	-2.58292889405745	0.464545955386653	-5.56011491243664	2.69597082014317e-08	8.18479600061435e-08
wecE	302.201582112023	-1.01255014708948	0.182340821317859	-5.55306343237528	2.80706154451536e-08	8.51617497586739e-08
ydhI	202.994799855007	1.11233241428656	0.200387901091245	5.55089607820216	2.84209007113276e-08	8.61649529502153e-08
ydhS	218.624192345105	2.02633568456545	0.365175545489573	5.54893587370109	2.87413565219699e-08	8.70763994489749e-08
tdcE	438.49553575644	-2.45073135168747	0.441713296712706	-5.54823993283915	2.88559705991803e-08	8.73633899670565e-08
yghR	19.5192224483015	3.22765491130169	0.582183440757455	5.54405138542299	2.95552038630703e-08	8.94187400623057e-08
gadE	36.2110488262935	2.26963429270644	0.409399568144367	5.54381213198079	2.95956371355129e-08	8.94794452417813e-08
malK	1441.70433421402	-9.57794599564558	1.72774887281115	-5.54359846293039	2.96317920676239e-08	8.9527140682993e-08
yaeP	153.165925080775	-1.33937379610131	0.24163977197493	-5.54285325281746	2.97582247039121e-08	8.98473409788905e-08
yigL	205.779021700352	-1.41553468115487	0.255978304344684	-5.52990099992539	3.20411561945456e-08	9.66736257985157e-08
rpsH	17905.7789971528	1.38945936242315	0.251314667099568	5.52876351571101	3.22495724825522e-08	9.72356704981825e-08
hipA	92.7028844472213	1.83094565887769	0.331600395587207	5.52154244459029	3.36036615139931e-08	1.01248892339487e-07
ygfZ	517.479040125932	-0.982505962213594	0.178145558816803	-5.51518639442457	3.48410498651831e-08	1.04905231019705e-07
ythA	20.8511661887082	4.16912152436824	0.756493039499108	5.51111683344597	3.56563933963946e-08	1.07286668623535e-07
ydjI	49.3105436297655	2.02917776597661	0.368349004032578	5.50884553443001	3.61194671762223e-08	1.08605625807765e-07
pal	2851.1623241686	-0.854656849623217	0.155162622447316	-5.50813614866175	3.62652887279007e-08	1.08969502997037e-07
safA	22.3350450153209	6.1383998213843	1.1168846804081	5.49600144854826	3.88499317262085e-08	1.16610353769838e-07
gss	300.343438427327	-1.33431613264131	0.242781710496384	-5.49594996226532	3.88612697288966e-08	1.16610353769838e-07
yeaG	209.816771214202	-2.8975754841048	0.527320511286685	-5.49490380534333	3.90923443916427e-08	1.1722366478668e-07
ydjG	61.1872082046356	1.61567644955177	0.294199954970197	5.49176307561108	3.97941002081017e-08	1.19246577226597e-07
tolQ	380.552960896324	1.04067013837338	0.189517702597724	5.49115003036069	3.99324950643069e-08	1.19579721075324e-07
yidD	544.934533565815	1.11352172972311	0.202838073761889	5.48970767209254	4.02599505046308e-08	1.20478176135452e-07
xylF	29.6624777757143	2.46347832871279	0.448894748790927	5.48787513186116	4.06797453554724e-08	1.21651546185562e-07
ycdY	451.699990369602	-0.937126382405037	0.170826250345439	-5.48584529901004	4.11496902393494e-08	1.22973189946573e-07
yjfF	40.5180144469592	-1.98677823109555	0.362216469124913	-5.48505769463065	4.13334495491494e-08	1.23438371087297e-07
ccmD	29.2452325227652	-2.57948078902675	0.470644143110574	-5.4807455415858	4.23537263570512e-08	1.26361508937976e-07
psiE	57.8882220870184	1.81686888473919	0.331504375506256	5.48067844342797	4.23697934590573e-08	1.26361508937976e-07
uxaC	327.98105653893	-1.44911522889116	0.264480833982936	-5.47909353985422	4.27510322210025e-08	1.27411997657303e-07
fabR	1490.85264200037	-1.24601135398182	0.227702612359179	-5.47209951204408	4.44734969255728e-08	1.32455642029858e-07
gsiD	62.5450039082561	-1.82651856951704	0.333930811154408	-5.46975154285021	4.5066689355181e-08	1.34131413507663e-07
ogrK	28.4123341950359	2.47235911807051	0.452363879861105	5.46542115349622	4.61809031087851e-08	1.37354575055445e-07
yohK	213.655187851558	-1.45204076692211	0.265939857205826	-5.46003439340908	4.76042354185718e-08	1.41492155746811e-07
uspF	154.301228512849	-1.31389488055896	0.240663612634661	-5.459466290625	4.7756799551952e-08	1.41849641941667e-07
tolC	2041.23569686557	-0.877679463142935	0.160834186572022	-5.45704543200402	4.84122516808617e-08	1.43699338941909e-07
fdoH	3602.43620939417	-1.23735021569988	0.226881777431101	-5.45372232935561	4.93262054180574e-08	1.463133155986e-07
apaG	204.661541162509	-1.11153589166152	0.203868324350853	-5.45222459251981	4.97435751932195e-08	1.4745177181094e-07
livK	68.8744031043198	1.49632691613621	0.27488412230261	5.44348252493446	5.22488615840659e-08	1.54773600093595e-07
ybhQ	250.216674752022	-1.61462473647363	0.296812435752397	-5.43988237009234	5.33157619428167e-08	1.57827589093527e-07
dusC	85.0279321923512	1.57536404925759	0.289617106605832	5.43947167941863	5.34388028220746e-08	1.58085293466245e-07
argQ	683.652780187943	1.81869002785444	0.334462847729654	5.43764439069921	5.39895935891605e-08	1.59607190199988e-07
gltP	1224.60578175924	1.08579074454447	0.199733174570996	5.43620631313063	5.44269312185097e-08	1.60738498634936e-07
aceK	121.460299929307	-1.6751174944738	0.30814433661408	-5.43614564810816	5.44454554902765e-08	1.60738498634936e-07
gmhB	285.077661559256	-1.09335956058379	0.201157894456762	-5.43533010989437	5.46950768308998e-08	1.61367006392305e-07
nrdH	102.269079212739	1.7185253424333	0.316449791986927	5.43064140331082	5.61518662319981e-08	1.65553790843737e-07
rarA	627.339242824851	-1.02872554640188	0.189527172931267	-5.42785253687579	5.70361319463326e-08	1.68048107069242e-07
aaeR	242.487055842252	-1.17178423640907	0.216249101367432	-5.41867794594011	6.00413607861858e-08	1.76783979848334e-07
msrA	68.6772211773364	-1.66444428719148	0.307263437394442	-5.41699429423095	6.0609274100801e-08	1.78336598208184e-07
talA	143.392691969245	-2.98269211353708	0.550821310934827	-5.41499040491915	6.12919925907179e-08	1.80224714491984e-07
ybcO	18.4013914183658	6.76297548236767	1.24916624770648	5.41399152817711	6.16350835360675e-08	1.81112322390598e-07
dctA	555.787393731201	-2.70454062240438	0.500113984483696	-5.40784842318791	6.37863710158068e-08	1.87308507936123e-07
rpsD	25588.6860695769	1.28436729952873	0.237667477407393	5.40405154941395	6.51522068429501e-08	1.91191479399519e-07
feaB	74.084720666278	1.42376154969422	0.263868976086675	5.39571408056149	6.82515593779733e-08	2.001529374816e-07
yicG	104.871201943173	-1.53349927479878	0.284221572467465	-5.39543589702122	6.83573948437752e-08	2.00329576750303e-07
yhcG	231.512631212228	1.24104970961015	0.230077956635581	5.39404003650743	6.88908574525709e-08	2.01758357859429e-07
rssB	313.08769146611	-1.31386579441515	0.243587612856963	-5.39381202108445	6.89783814958029e-08	2.01880099874125e-07
metC	180.72101158207	-1.13220580089143	0.210001450994397	-5.39141894272738	6.99034898493071e-08	2.04451418713719e-07
yfeH	116.175103379389	-1.57671503443273	0.292484060632896	-5.39077251259753	7.01554392406737e-08	2.05051792803912e-07
dbpA	165.433690661388	1.20938625895147	0.224544214983516	5.38596044008637	7.20588120570501e-08	2.10474974312913e-07
nudK	210.921821802914	-1.17933679675602	0.219156996174495	-5.38124183732202	7.39737348150238e-08	2.15924662486644e-07
exbB	2819.29185189223	-1.15329493226346	0.214352767792181	-5.38035941472704	7.43372726939296e-08	2.16841725726715e-07
ydeA	94.3677972838159	1.52447257209417	0.283540326264201	5.37656351101776	7.59209263730343e-08	2.21314286368108e-07
mdtB	191.802285099142	-1.18527948104141	0.220540402846029	-5.37443237495544	7.6824308732233e-08	2.2379919645935e-07
nepI	130.246138835995	1.38044470453921	0.256986281211906	5.3716669155616	7.80121096249598e-08	2.27108812181874e-07
eutL	25.1546300742034	-2.85433159671662	0.531412423133643	-5.37121729274816	7.82069018230881e-08	2.27525112389951e-07
pepQ	926.186462817435	-1.20588426105844	0.224575513048434	-5.36961596876491	7.89044843616886e-08	2.29402647121706e-07
hdfR	115.630969111071	-1.25590252375753	0.234003527166638	-5.36702390329003	8.00464517611728e-08	2.32495144378258e-07
hisM	60.6195201992273	1.60730912329224	0.299482125843205	5.36696178032926	8.00740162632152e-08	2.32495144378258e-07
betA	421.038705394727	1.2065914598059	0.224944581971795	5.36394986369219	8.14215125287962e-08	2.36251456102379e-07
btuR	95.4130159723885	-1.30422532638598	0.24340757036226	-5.35819541045878	8.40572989798724e-08	2.43738425358798e-07
atpG	3903.17291253386	-1.02187709118455	0.19076782512016	-5.35665325397977	8.47775942602808e-08	2.45664888908584e-07
pldA	222.31078575634	1.16608407558263	0.217695475597378	5.35649200968823	8.4853250854887e-08	2.45722037577797e-07
ycbU	29.2808169725733	2.17890380083321	0.406818951595272	5.35595451561192	8.51059181181229e-08	2.46291369099416e-07
gabT	36.6405929129199	-2.66823446370445	0.498726362235079	-5.35009709883104	8.79070533550309e-08	2.54230207629131e-07
feoA	204.098459438071	-1.58443793011768	0.296440277583648	-5.34488073966465	9.04766046806612e-08	2.61489292343516e-07
rsmG	218.31207935819	1.27731480268978	0.23903215537925	5.34369445258603	9.10710326058778e-08	2.63034218433676e-07
yjhH	125.794372794714	1.64796837981174	0.308456050910083	5.34263592803416	9.16046316222935e-08	2.64304099987148e-07
yfeW	58.0524428510554	-2.18312709878411	0.40862758928576	-5.342583702192	9.16310367130495e-08	2.64304099987148e-07
yhfL	138.189279426877	1.44310293064279	0.27014458281077	5.34196509005568	9.19443646179834e-08	2.65033854177691e-07
