Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
yoaF	91.5046163826538	-0.152261412665249	0.243551884235849	-0.625170333389015	0.531859270508578	0.635348418537077
etk	305.521146780696	-0.10688893861761	0.171229265670544	-0.624244565898398	0.532466983088518	0.635902048619395
ilvE	213.612675451099	0.102770962610569	0.164942989627063	0.623069600247547	0.533238785617944	0.636651291171153
insF-5	198.952784198827	0.108552776919097	0.174906249014997	0.62063406842479	0.534840418698773	0.638390621615
dpiB	241.534814249577	-0.120097526910401	0.193645641346293	-0.620192254653603	0.535131220185441	0.638564812825507
sgcQ	1423.92013550849	0.117678324979559	0.1901973699126	0.618716888848857	0.536102882032028	0.639551151284758
nudK	933.197207958508	-0.097057558203372	0.157191974507245	-0.617446014706676	0.536940579073029	0.640377184132552
yccU	118.166999242491	-0.160389896795524	0.260280808453999	-0.616218682230927	0.537750199808176	0.641169294226248
infB	26430.1102897793	0.0989115215656413	0.16067317087331	0.615606955585836	0.538153959493155	0.641477191304983
ytjA	58.0054392415256	-0.205092535627816	0.334281556476267	-0.613532310276822	0.539524425485697	0.642884932166942
rdlC	26.9385011010581	0.215186185963081	0.350821679561093	0.61337767447068	0.539626644513994	0.642884932166942
yifL	916.994046577169	-0.12475624388593	0.20353399004185	-0.612950416096488	0.539909125852894	0.64301887027651
pstA	316.139295262836	-0.119640224274273	0.195246063174988	-0.61276638478004	0.540030820726779	0.64301887027651
ldrC	18.6328833998396	0.226368661919889	0.369680982752973	0.612335155122524	0.540316034852328	0.643102386681703
ldrD	132.235154148504	0.152112506073991	0.248460861145979	0.612219185639141	0.540392749607311	0.643102386681703
rplP	17065.8854577439	0.115458097294241	0.189188053587061	0.610282177469039	0.541674901014573	0.644454241207082
pspA	7096.68376413722	0.209020097008723	0.34279114276849	0.609759328437165	0.542021247177254	0.644541938949512
ppdD	16.8781289143278	0.233158950334958	0.38239740121043	0.609729432252737	0.542041054375191	0.644541938949512
yahO	547.133542133511	-0.110076023033895	0.180700072891941	-0.609164242560768	0.542415578915113	0.644813341924978
mlaE	879.867418753152	0.0869057788950457	0.142765181071585	0.608732313038355	0.542701885173761	0.644979754609313
rpmD	7022.57592231765	-0.0851886514128563	0.140055324395621	-0.608250002493442	0.54302167567167	0.645185861552755
lysU	5196.39402503999	-0.120962894253929	0.199416898448747	-0.60658296861947	0.544127705757053	0.646200808420923
yedF	28.6546477787175	0.207462974274783	0.342153315094957	0.606345065565728	0.544285639026307	0.646200808420923
ppa	28851.9716069546	-0.145307139707774	0.239662197626337	-0.606299788397693	0.544315699107733	0.646200808420923
phnN	13.1721462158573	-0.262505775446521	0.433359501119321	-0.60574597942008	0.544683446619329	0.646463282901993
lon	5840.80044649113	-0.0762113161165084	0.12623209180992	-0.603739627726893	0.546016763331545	0.64787130357078
frvB	56.2183561006778	-0.155487788900765	0.257750168444542	-0.603249999172046	0.546342390378389	0.648083223032276
lolB	266.326465212284	0.0930040111204598	0.154428142287831	0.602247814048777	0.547009192622818	0.648699629023777
lgt	650.774566657886	-0.0969194703776023	0.161324552224404	-0.600773217971102	0.547991044564458	0.649689221204984
nrdB	1056.53408608078	-0.123884996650223	0.206595583545275	-0.599649782073262	0.548739662478736	0.650231974682112
msrA	103.402392926769	-0.138819330488099	0.231503109440472	-0.599643481349412	0.548743862481274	0.650231974682112
cas1	84.7274944095443	-0.131235489113769	0.21941857623481	-0.598105645227266	0.549769443731971	0.651272160164077
yicI	199.098763017612	-0.0975041097462828	0.163311312244148	-0.597044432540691	0.550477715753261	0.651935994368719
mhpB	26.1074819485402	0.201968803356435	0.33906481494642	0.595664293236533	0.551399516463931	0.652852288093743
glvB	28.9477681309155	-0.186812698690474	0.314091651232371	-0.594771296713858	0.551996356541692	0.653236539465761
frlB	47.1208073022316	0.14933700296301	0.251098279584153	0.594735269434457	0.552020442266325	0.653236539465761
yhbQ	189.514824461148	-0.123512651408449	0.208798422630025	-0.591540155584912	0.554158557949987	0.655590693355755
ynfE	127.243223133225	0.145712265553956	0.246897800167341	0.590172393011181	0.555075078559377	0.656498778183454
fdhD	274.148736886016	-0.0895763357714715	0.151901281813921	-0.589700986731651	0.55539113357665	0.656696383263378
omrA	188.982301172817	-0.503571676105725	0.85442259885656	-0.589370736190306	0.555612602872571	0.656782073870286
sodB	7229.29689699832	-0.131549679223142	0.223316075208548	-0.589073935229658	0.555811677329961	0.656841252994764
paoD	91.2416772432758	0.126674227370373	0.215164994195865	0.588730652231752	0.556041972276154	0.656937285926906
idnO	154.384071836654	0.158411866121232	0.269605474558955	0.587569174477546	0.556821506700559	0.657681993980725
uspB	133.898632876846	-0.10794617995392	0.184115361642149	-0.586296433883269	0.557676327065584	0.658515202171202
insD-3	387.190413467797	0.0990498327559341	0.169174493182821	0.585489165017888	0.558218849925489	0.658979295787776
ypeA	876.618302150223	0.0946158550559848	0.161670388904991	0.585239237047841	0.558386865348404	0.659001151929255
hycD	7.42134906751911	0.334702133061557	0.573453264947371	0.58366069829993	0.559448614055661	0.66007748681942
yedA	113.867068743145	0.129527739436215	0.222692220305892	0.581644654035487	0.560806058397516	0.661502035166243
kdsC	1836.21303605599	-0.0945473906726659	0.162657178218126	-0.581267864771859	0.561059935169945	0.661624450034542
kgtP	18959.072162686	0.111619922006447	0.192700428062541	0.579240654152678	0.562426802908352	0.663058932126241
leuZ	14496.6927000307	-0.529602884451731	0.91724252076793	-0.577385884823938	0.563678807287464	0.664357268054316
uacT	97.3649993100036	0.139185541647948	0.242241348579768	0.574573839123571	0.56557954912771	0.666419313700867
tus	270.115383451693	-0.0990623477163454	0.1725599616286	-0.574074928977772	0.565917098032314	0.666638847708829
ycaO	1561.38836753786	0.0804160638983393	0.140907035268849	0.570702972672063	0.568201003393516	0.66915042024008
yeeT	14.4388338140006	0.247233064094456	0.433847028197573	0.56986229713637	0.568771098535945	0.669642895925867
yecE	173.667953736826	-0.110630783590406	0.194642631307969	-0.568378997175409	0.56977764863351	0.67056035712903
pgrR	1943.82108893861	0.0806755005387215	0.141967936316293	0.568265642454525	0.569854604765278	0.67056035712903
yegI	253.865771436742	0.121262190619039	0.213820984062319	0.567120159655127	0.570632547162073	0.671296575364403
yahI	29.4187837510268	-0.176708506224213	0.311772525824362	-0.566786652406191	0.57085914009552	0.671383961990675
thpR	249.566100418043	-0.091340241457229	0.161614651257862	-0.565173025751807	0.571956081988207	0.672472465202006
ycjR	19.397971808358	-0.20130346836709	0.356304172348435	-0.564976455482629	0.572089778699529	0.672472465202006
paaI	4.80198740469605	-0.420003035019142	0.745617341905499	-0.563295689912178	0.573233552560181	0.673470338321726
slyD	11824.4347933023	0.127400801665643	0.226176698796262	0.563279959180961	0.573244262564227	0.673470338321726
ulaG	106.47026332231	-0.11615545933126	0.206417787439329	-0.562720203390424	0.573625424644788	0.67373857496249
yafN	584.46636974427	0.0765083534069749	0.136100800653824	0.562144770930305	0.574017386822332	0.67401935032308
yidP	40.7367150235261	-0.21463968061312	0.384773140600251	-0.55783436514898	0.576957493913624	0.677291247182757
yicN	253.899322696498	-0.162263865189473	0.291298902866525	-0.557035620775489	0.57750309205768	0.677606035537168
nuoA	3070.78109450533	-0.0763554628151522	0.13708545651693	-0.556991709807833	0.577533093355975	0.677606035537168
insF-4	289.467791194619	0.0933539405004915	0.168052151744565	0.555505773245837	0.578548762354816	0.678617068775952
yhhY	135.773644309442	0.133578767746552	0.240751502620416	0.554840847482313	0.579003524867694	0.678969815806542
ynbD	86.3629912330464	0.11150385587754	0.201221161775682	0.554135831905409	0.579485889280254	0.679354734028553
yjhH	223.448399240822	-0.0998545666612754	0.180366881401049	-0.553619189319169	0.579839490508444	0.679462982196374
lysR	191.772949872886	-0.107853542906158	0.194839572785117	-0.553550499852031	0.579886510667595	0.679462982196374
yodC	17.9528038229563	-0.213337396610382	0.386539036395646	-0.551916822165455	0.581005342397791	0.680539475076935
sufB	165.134276644665	-0.0915630426383209	0.165947763904908	-0.551758218874156	0.581114016376947	0.680539475076935
leuX	2200.82057694258	-0.251164415924299	0.457001556676043	-0.549592035858958	0.582599222554529	0.682097575835423
yphG	80.6582594491202	0.118737872795868	0.216292507206711	0.548968960271891	0.583026751477545	0.682416866838295
ghoT	331.902056381066	-0.115715570543355	0.210952120050294	-0.548539500412543	0.583321514381375	0.682555592053335
hmp	204.675262852302	-0.12039735437556	0.219564929427056	-0.548345105430685	0.583454961628169	0.682555592053335
insF-1	184.882200098614	0.107867303026822	0.197687751730625	0.545644846898784	0.585310090568869	0.684544144130425
yqjG	223.908696179039	-0.0879669246381566	0.161395851743114	-0.545038324641511	0.585727159428679	0.684671720400278
hyfB	64.1115269599595	-0.123920389846165	0.22736248924815	-0.545034452498955	0.585729822511218	0.684671720400278
ribC	2069.31858271964	0.0926729151876673	0.170394664812873	0.543872164597644	0.586529444878631	0.68528109547212
frsA	580.359313026686	0.0728700042196989	0.133995375810373	0.543824768422029	0.586562062889362	0.68528109547212
treF	348.250311916502	0.0843733667560414	0.155266572987594	0.543409731615465	0.586847726802765	0.685433168984257
yjbE	10.9192687680578	0.263067587014651	0.484865625630275	0.542557717249371	0.587434358007948	0.685936596052724
yjjY	4252.28061801514	-0.0809589661293234	0.149456889856752	-0.541687748265866	0.588033631249086	0.686448797823468
ruvB	438.26518240575	-0.0888386097742005	0.16406965919409	-0.5414688505515	0.588184462200372	0.686448797823468
elfA	366.309908489906	0.0814647238106451	0.150637185477378	0.540800888920479	0.588644830073416	0.68680423794696
yiaC	76.2307024493032	-0.118299197903646	0.218841274479428	-0.540570777542089	0.588803464365974	0.686807533983914
metF	347.864748833116	-0.0963645159111875	0.178537998921453	-0.539742332127195	0.589374741834315	0.687292026985625
yfcF	83.901259788923	-0.116759497621561	0.216936136952534	-0.538220599213067	0.590424760382846	0.688334394014172
mrr	695.555569295325	0.0759200865974476	0.141160819866924	0.537826903166327	0.590696556718797	0.688469175572833
rlmE	2668.39472361195	-0.0677068755431477	0.126111775985793	-0.536879883055293	0.591350587630385	0.689049270492925
yraK	363.348207504816	0.0853343284464184	0.159203918280355	0.53600645868619	0.591954086718182	0.689570194041687
alsB	317.693501304323	0.0939396760300644	0.176165868250968	0.533245610870754	0.593863572027284	0.691611790091484
cysP	128.763134896826	-0.107515536418978	0.201809536191971	-0.532757462544806	0.594201483054407	0.691822540228163
gspG	14.8875625485139	0.215745836426991	0.406340178210031	0.530948815786252	0.595454248654216	0.693036477694919
rpsD	54786.7883612821	-0.103279422633151	0.194573769350065	-0.530798282718864	0.595558570215144	0.693036477694919
csgA	179.039634382411	-0.107292009018809	0.202413497767786	-0.530063509607929	0.596067898068732	0.693278704886707
oxyS	165.31875702584	0.139325873639315	0.262959423408674	0.52983791884417	0.59622431222607	0.693278704886707
rhsC	532.14188686607	0.0768840277272644	0.145114206918545	0.529817371847131	0.596238559488545	0.693278704886707
shiA	1016.63954529411	-0.0722477888069256	0.136455305975028	-0.529461190905595	0.596485559559485	0.693280521094862
yqeA	114.914412073329	0.101011396239542	0.190817408959705	0.52936153357408	0.596554677067334	0.693280521094862
rpnC	560.451903380467	0.0778637381231018	0.147424674813887	0.528159470057498	0.597388657321447	0.694066737341313
rhsA	419.179963218039	0.087204778930593	0.166092641455231	0.525036980365553	0.5995574836746	0.69623103518412
ycjN	66.7400469941359	-0.116126358924018	0.221183482224241	-0.525022744719635	0.599567379664002	0.69623103518412
nhaB	1259.30330396814	0.0948685037167294	0.181054577160755	0.523977384081804	0.600294270034033	0.696815797431991
yhaH	873.196358492325	-0.0922491964472749	0.176100544005437	-0.523843903880426	0.600387114030559	0.696815797431991
dauA	457.312849865956	0.0795373641143458	0.152320962864342	0.522169520325197	0.601552305730574	0.697731680789862
zapB	12830.4738430829	0.123415167843452	0.236364254391259	0.522139729466708	0.601573046213878	0.697731680789862
yjbF	14.1744112295253	0.223514630588436	0.428166311027012	0.522027597295798	0.601651115853508	0.697731680789862
lapB	829.789666959363	-0.0815376496695223	0.156662862264994	-0.520465721682029	0.602739013369231	0.698809461055121
rlmB	618.15891682301	0.0877829126629313	0.168922943616989	0.519662461376282	0.60329885510331	0.699274613014827
malQ	766.207875381253	-0.116564278165515	0.224589848566419	-0.519009558577813	0.603754075619791	0.699494643551982
hisM	219.462873791748	0.0958046685361279	0.184617854593582	0.518935011713967	0.603806061414539	0.699494643551982
tesB	446.779956821165	0.0775472670106683	0.150197940602607	0.516300467899506	0.605644569491386	0.70127472345295
yehM	77.0136481137952	-0.109752653946733	0.21259857865818	-0.516243592217028	0.605684287635727	0.70127472345295
rhtB	153.196407348945	-0.102724689715073	0.199059798266076	-0.516049401284757	0.605819906286033	0.70127472345295
ghrA	955.892284640494	0.168117676257813	0.32644917363186	0.514988824714873	0.606560829213292	0.701948053340034
pykF	7893.19438424182	0.104359101419549	0.203416780849995	0.51303093571472	0.607929681036817	0.703347515488265
yhbP	222.458485469999	0.108103061237659	0.211752914786693	0.510515103636496	0.609690635967066	0.70519976996663
insF-3	183.99129717123	0.0847867735646734	0.166199000630066	0.510152126325933	0.609944888696721	0.705308780003974
dmlA	49.9990626535245	-0.133395077692929	0.262400135655191	-0.508365124735369	0.611197305968374	0.706571656099815
yfjQ	10.7179883611987	0.263583745574461	0.518730402486941	0.508132440880206	0.611360465904097	0.706574969508458
exbD	1547.3427049795	-0.141209080490907	0.278241236956217	-0.507505939937748	0.611799869678054	0.70674145643254
rpsE	25925.1582356972	-0.0678908799948937	0.133783078994754	-0.507469857212329	0.61182518097699	0.70674145643254
holE	1064.36226128503	-0.10781118140513	0.212544501264753	-0.507240510874644	0.611986073608425	0.706742104392438
fimH	176.031412252616	-0.0872485223400055	0.172715055915136	-0.505158753402919	0.61344733781293	0.708244071524199
xanQ	89.1946994876696	0.103849408964144	0.2068912916528	0.501951571448553	0.6157015872696	0.710660538540036
yggU	45.3614465497399	-0.140908695713236	0.281091669440185	-0.501290899135739	0.616166409333566	0.711010872340932
artP	459.314355006132	-0.0918081916777776	0.18425733970701	-0.498260703338945	0.618300301608841	0.713286503400098
aceK	134.878728537305	-0.109116479915112	0.219161347010583	-0.49788195502304	0.618567246711367	0.713407750785899
yjgR	145.186421575565	-0.0860821466840107	0.1729769270816	-0.497651034368314	0.618730026300128	0.713408829696826
fixA	38.9590390959255	0.155797596933051	0.313703380464278	0.496639840802708	0.619443052725863	0.714044188393202
panB	556.527553059133	0.0752483259744627	0.151818181232823	0.495647658030263	0.620143022142186	0.714664167739283
tfaP	1.35157967329552	0.652527016532823	1.32056380285317	0.49412759544294	0.621216070148576	0.715641593394624
torT	60.1405100526572	0.112038403796811	0.226804691371929	0.49398627126757	0.621315875208989	0.715641593394624
dapB	309.909214402212	-0.0704869046365833	0.142803922869025	-0.493592215258901	0.621594199733512	0.715775139087074
insC-2	221.087082383307	-0.0906960280608409	0.184317082835757	-0.492065231640298	0.622673230065214	0.716830399093095
bioP	504.132646260254	0.0777940598629123	0.158730032150256	0.490102967970619	0.624061037989457	0.718240484453662
murA	2373.12367771191	-0.0756640922821588	0.154759341113872	-0.4889145413619	0.624902200373552	0.719020855976669
ygaV	3046.92179903805	0.154575096944776	0.316497465902534	0.488392842274375	0.625271610833881	0.71925815776507
yfjM	102.142840016798	0.112921936134201	0.231764892109962	0.487226236494113	0.626098014455241	0.720020883829559
ilvX	102.488857157854	0.1112024868144	0.229601841216717	0.484327504627625	0.628153459003652	0.72204086812084
yehE	136.806785225497	0.106872725632723	0.220680498571221	0.4842871315076	0.628182107360123	0.72204086812084
ygcO	56.5428455134034	-0.143571020334609	0.296673122899647	-0.483936727841617	0.6284307737714	0.722138386544404
puuC	197.592803914724	0.093515455185468	0.193348682706227	0.483662230725177	0.628625602027589	0.722174004101541
pepA	2627.67974130361	0.0684925652246237	0.142063913011279	0.482125008193923	0.629717145456973	0.723239493792167
ydcK	129.931194371758	0.0952998792182353	0.198261817954798	0.480676916015988	0.630746139932238	0.724232608705732
ltaE	342.266449648674	-0.0856046061953406	0.178358993708442	-0.479956768175513	0.631258133991135	0.724631732977324
ypeB	68.8134086276836	-0.105717482195846	0.220385175969025	-0.479694161510683	0.631444880055324	0.724657389035112
rybA	24978.1921688936	-0.116035990508251	0.243086589889958	-0.477344268808817	0.63311699259138	0.726387221067882
purH	212.200286198954	0.101046092974265	0.212695442237148	0.475074086738549	0.634734167795811	0.728053138601076
flgN	10113.1444957228	-0.097139201145211	0.20457405283059	-0.474836372458501	0.634903605758664	0.728058036988603
rpnA	310.975511382256	-0.0754974696920778	0.159445948994308	-0.473498826205818	0.635857338219804	0.728792094361985
ynfD	123.075918349177	-0.119799299606316	0.25302144064271	-0.473474893281808	0.635874409010026	0.728792094361985
sthA	3144.47718726235	-0.0657809664797189	0.139559198063078	-0.471348126047464	0.637392153402159	0.730341723991869
citF	20.8268847588943	-0.168027078577939	0.357027432160711	-0.470627922232888	0.637906464339413	0.730741084929349
cpxQ	338.684779452098	-0.161630942636224	0.344291087111119	-0.469460141975903	0.638740768399684	0.7313845401912
ybiI	110.713428818592	0.122302203563994	0.260562708739187	0.469377234201281	0.638800018088956	0.7313845401912
chbR	463.535040292859	0.080029777527318	0.170779137593372	0.468615655607012	0.639344384828154	0.731817722233837
yegW	154.456980846702	0.102762004166105	0.21994618111163	0.467214314186933	0.640346553478264	0.732774560678138
yahB	1036.23367919371	0.0639577527287347	0.137119937033429	0.466436567230497	0.640903042172168	0.733221025147915
aat	144.845142562633	-0.0987784052507529	0.212230058342994	-0.465430797230018	0.641622983855245	0.733854206755039
hyaF	25.2350930649405	0.178436756666814	0.383577481174248	0.465190907768008	0.641794749289726	0.733860247696268
yhfU	207.211516371548	0.09670701608846	0.208312075066237	0.46424104823357	0.642475054994475	0.734447625107792
ydjG	208.190559532128	0.0913814260660577	0.197360751589026	0.463017217609436	0.643352025785657	0.735259458040751
trmL	193.960281210197	0.0962197966496596	0.207940220228024	0.462728165547513	0.643559226901821	0.735305617465845
thrS	18050.9131124733	0.0478416644046087	0.103641283431853	0.461608181802049	0.644362326185365	0.736032426490046
bglG	345.742284741453	0.0916684290522263	0.199299753228222	0.459952546691089	0.645550281936128	0.737198353050376
sgcE	47.7993574554294	-0.129242294042069	0.28272768345563	-0.457126420951812	0.647580180721577	0.739324899409663
rseD	5231.44095193384	-0.139864201558783	0.307231078020561	-0.455241059790907	0.648935824056292	0.740680764484758
insQ	947.103590162469	0.0803798311591586	0.177299649271054	0.45335583848942	0.650292530736978	0.742037140949677
cusS	168.142526573043	-0.0799505415513862	0.176571246409445	-0.452794796305574	0.650696511036024	0.742305957724325
gstB	537.622727530192	0.0663590011412534	0.146781868021991	0.452092632662991	0.651202250912797	0.742538944149508
ilvL	7456.2920317945	-0.0735735882796191	0.162757763817612	-0.452043494294175	0.651237649292649	0.742538944149508
ydgH	1075.0103216006	0.0709010452261812	0.15726851073103	0.450827981371556	0.652113532634678	0.743345345708213
yagB	246.880523673055	0.0704447761000279	0.157425610978557	0.44747976941073	0.654528691657515	0.745905499696569
ycdY	934.727063133236	-0.0573945550103027	0.128357296522831	-0.447146804779375	0.654769066687211	0.745986571712904
ybcF	14.259652510143	0.187908754537194	0.423699504293933	0.443495337220965	0.657407491115208	0.748799023471793
gsk	835.717601704218	-0.0639118699301457	0.144211268425087	-0.443182218893983	0.657633939076847	0.748863447029383
rutB	32.1327747120102	-0.150074600089617	0.340580724070629	-0.440643258655164	0.659471280483898	0.750761726336008
mhpF	15.5853423644031	-0.183022789488548	0.416665474380911	-0.43925595169719	0.660476087181894	0.751694579327237
aspC	3208.24564371282	-0.057462888319661	0.130882710364615	-0.439041093812775	0.660631760506742	0.751694579327237
yfaU	52.0821932934945	0.111132847217828	0.254457073005027	0.436744971972671	0.662296310577219	0.75339409987726
leuV	7597.07290793783	-0.340781451580522	0.780932997725921	-0.436377323756171	0.662562988693047	0.753469680566087
tfaE	1.68900820794572	0.510428570407837	1.17021898686335	0.436182095947691	0.662704616958875	0.753469680566087
hisD	156.775641109025	-0.07763899245936	0.178780484125568	-0.434269953116524	0.664092420334704	0.754838748139771
gpmA	13101.1139794733	-0.0763600295308531	0.175924007163108	-0.434051217694557	0.66425124864659	0.754838748139771
ynfF	186.31637657051	-0.0867614392245793	0.200544752910701	-0.432628817086093	0.665284450738677	0.755818004859817
yaiO	320.863273060213	-0.0759754278759871	0.175795146763982	-0.432181600428309	0.665609431075533	0.755992365931705
ycbV	57.6478090874592	0.110669256964299	0.256337751701601	0.431732182363553	0.665936074398108	0.75616852548863
yhfS	62.1837020003388	-0.097170477286293	0.22559111565506	-0.430737163580819	0.666659493378036	0.756795015918203
yjjU	287.280273632985	-0.0655338468873254	0.152369246207044	-0.430098911156102	0.667123692055701	0.756983314308411
hyfR	142.628751728363	-0.0871388272670059	0.202631062891956	-0.430036866131768	0.667168823976447	0.756983314308411
yccT	83.5664673887366	0.1117132160641	0.260079176212323	0.429535411835123	0.667533629006315	0.757202325439999
sroH	1099.87137616431	0.14993269305752	0.349358478043097	0.429165749454132	0.667802606520959	0.757312551979519
insB-3	173.009688785956	0.0836680112053956	0.195297163961989	0.428413856648119	0.668349838085906	0.757738190916326
trmO	156.737150467564	-0.0763561943569188	0.179226505955314	-0.426031819065626	0.670084660452874	0.759509689708477
mdtH	67.3355763019328	-0.112538879670186	0.264322528523943	-0.425763480315649	0.670280200346032	0.759536021368974
yhhS	208.412392474688	-0.0995506024802262	0.234104743768627	-0.425239578137789	0.670662035066377	0.759773387451192
kdsB	812.501171471398	0.0573445670049092	0.135447013395487	0.423372694364777	0.672023363876411	0.761119986630838
mokC	486.512740057404	-0.0719383958654337	0.17059306909182	-0.421695888633749	0.673247005769585	0.762145458055468
allB	61.4242022640651	0.0989010696691753	0.23455275874477	0.421658096022631	0.673274594752267	0.762145458055468
yhgH	659.664644067004	-0.0674043602718638	0.160084313941061	-0.421055371463068	0.673714649081696	0.762447797985138
aqpZ	49.0354398611859	0.141931490779994	0.338104542065679	0.419785815099824	0.674641928231385	0.763301237074935
paaD	10.3506329142761	-0.200521564989924	0.479308359923398	-0.418356076705967	0.675686795471578	0.76410230302319
rclR	146.429294664967	0.0728509471786806	0.174141827249094	0.418342613773507	0.675696637292286	0.76410230302319
pheA	1104.11856805808	0.0959715412129365	0.230030525546189	0.417212198185697	0.676523203684876	0.764654840946227
yggM	391.112083187655	-0.0734111141466481	0.175961478865572	-0.417199915685701	0.676532186862588	0.764654840946227
yghA	54.8783089650496	-0.1114559435753	0.267663046061595	-0.416403927308111	0.677114455134238	0.764963909547682
rhaB	22.322670444093	-0.143135232907876	0.34378448929737	-0.416351631222274	0.677152716664033	0.764963909547682
eutB	992.422909862409	0.0494908636985383	0.121143714322244	0.408530182316285	0.682884476445128	0.771169632774436
ecpC	165.903486853545	-0.0824456567696781	0.201885505582041	-0.408378286157717	0.682995972402768	0.771169632774436
frlA	20.0245404308723	-0.167752517454337	0.411516636963282	-0.407644557683593	0.683534646638804	0.771580210597656
pphC	49.4193171126159	0.104083766318709	0.255514578507601	0.407349619448866	0.683751223968854	0.771627085318666
ylbF	5.31593137832921	0.262897037914253	0.646350648607538	0.406740580334566	0.684198532360322	0.771874253198597
yiaN	49.1125319395721	0.101551842365932	0.249774194796549	0.406574596101292	0.68432045859803	0.771874253198597
yfjS	33.091670094694	-0.137919590079866	0.340685632391715	-0.404829487852569	0.68560285184363	0.773122888443776
ompC	117089.845010012	-0.127520051143168	0.315262430034465	-0.404488575214076	0.6858534775032	0.773187970680269
eutJ	1.66054515293434	0.487359324707776	1.2055179073049	0.404273816054159	0.686011377797308	0.773187970680269
usg	983.276333011085	-0.0608728048625686	0.150748490784407	-0.40380374321376	0.686357043674	0.773190957771426
citT	212.761441612561	0.15410048506341	0.381632250281017	0.403793141040721	0.686364840689562	0.773190957771426
yciU	2917.15047645928	0.0762687050843126	0.189272808190402	0.402956482832911	0.686980238334932	0.773612295288745
hscA	2845.74791035352	-0.0773717479347378	0.192110470611963	-0.402746126685715	0.687134996874371	0.773612295288745
dfp	817.207783051709	0.0699669836026844	0.17394202121366	0.40224313316873	0.687505101210816	0.773612295288745
ecpD	269.052234349596	-0.0639415516023178	0.159017763449482	-0.402103200392649	0.687608077540722	0.773612295288745
yidJ	73.3740199585711	0.0915175510151238	0.227603551961571	0.40209192794397	0.687616373171802	0.773612295288745
aspS	3662.06002544293	-0.0548354561034069	0.137394549363846	-0.399109399589008	0.689812596623307	0.775885155885567
ryhB	133.844493431524	0.151549657600824	0.380163751499471	0.398643103144554	0.690156196931324	0.776073601039101
cyaY	868.205612940119	0.102963407535241	0.25897479929904	0.39758079864886	0.690939216685793	0.776664870718722
insB-2	150.639814916162	0.0843313516623023	0.212180125662899	0.397451700053584	0.691034397222964	0.776664870718722
glcE	10.3985453807424	0.19170219206442	0.483628249045992	0.39638336354953	0.691822237119604	0.777352133883052
pal	11417.1370503474	-0.0638398706369774	0.161356091132615	-0.395645867403351	0.692366295034879	0.777765195849578
fixB	22.8208055780065	0.131762569446063	0.333426360249985	0.395177421926912	0.692711954183937	0.777813298612787
yncG	136.549570585164	-0.0818772763284855	0.207226760380715	-0.395109570685086	0.692762025942333	0.777813298612787
ibsD	3977.85174738287	-0.115095272243744	0.292889322177509	-0.392965067446156	0.69434528230698	0.779392412632841
fepG	81.514449483905	-0.0857751122566159	0.22041832168732	-0.389146925718337	0.69716746215519	0.782361042051955
guaD	205.342367428396	-0.0746971217277815	0.19231898144878	-0.388402232400941	0.69771839243664	0.782780013708504
yjiN	193.959327766775	-0.0895789627177797	0.231103034690176	-0.387614826598326	0.698301095111005	0.783065111955393
mltG	501.884411062128	0.0638627394767996	0.164826552630193	0.387454196291315	0.698419987958057	0.783065111955393
yphB	63.7774528684726	0.0954502110689653	0.246481375330753	0.387251210931783	0.698570241093791	0.783065111955393
glnS	2645.84371679768	-0.0452003580466148	0.11676699260882	-0.387098759989821	0.69868309558089	0.783065111955393
eutP	21.4669239551475	-0.139889503360526	0.362193872168263	-0.386228244346272	0.699327637601067	0.783588262975471
ybjP	95.7461649512499	-0.117341485033267	0.304251566763225	-0.38567257444753	0.699739176764426	0.783850137529248
rbbA	327.446456865127	0.06285084361489	0.163347138169435	0.384768562946581	0.700408892440122	0.784401015720543
kdpE	448.642319426953	-0.117169449499686	0.304990701732418	-0.384173841478236	0.70084960494992	0.784695214279718
ydjI	102.864915402647	-0.0861202421865389	0.224323603889592	-0.383910746320417	0.70104460117244	0.784714220916231
gadF	38.2753034548787	0.121100140727595	0.315852949789312	0.383406711282494	0.70141822796322	0.784895059470961
fadL	1070.73120149776	0.0547645569044507	0.142909144339095	0.383212405040403	0.701562280924589	0.784895059470961
rprA	2185.94003688054	-0.0979720126821923	0.25667017068214	-0.381703929295004	0.702680985226658	0.785762462705758
ftsY	4843.88361780501	0.075014647695881	0.1965348496268	0.381686239556629	0.702694107982327	0.785762462705758
yciZ	886.871381573897	-0.0469620029772326	0.123449452477439	-0.38041483404566	0.703637504899484	0.786617834541447
ssuD	12.0816940222318	0.172648551926701	0.454352660468452	0.379987984990988	0.703954334006446	0.786772490948381
yccM	295.518826615707	-0.0669011291429907	0.176235113778063	-0.379612936995297	0.704232756147109	0.786865633742892
osmC	189.592334206965	-0.068248090692318	0.179886717860163	-0.379394829724846	0.704394689371473	0.786865633742892
yihD	1890.9165516116	0.0716629534069876	0.189357028899132	0.378454149938958	0.705093248287515	0.787446424740655
seqA	4052.20004894919	0.0674738677619066	0.179073842062214	0.37679354496937	0.706327038172186	0.788624514757598
mdaB	591.512869136191	0.061181679502697	0.163121961226603	0.37506709116687	0.707610570897952	0.7898575326711
hokC	415.498651123386	-0.074589379007845	0.19922186409635	-0.374403579377067	0.708104080328672	0.790020622637205
